ID,Genome,infraspecific_name,ncbiid,superkingdom,phylum,class,order,family,genus,species
GCF_001644665.1,Fervidobacterium pennivorans,strain=DYC,93466,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium pennivorans
GCF_001645385.1,Rhodococcus kyotonensis,strain=KB10,398843,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus kyotonensis
GCF_001645705.1,Bacillus galactosidilyticus,strain=G25-74,217031,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus galactosidilyticus
GCF_001645815.1,Komagataeibacter hansenii,strain=NQ5,436,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Komagataeibacter,Komagataeibacter hansenii
GCF_001646865.1,Aldersonia kunmingensis,strain=DSM 45001,408066,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus kunmingensis
GCF_001647025.1,Endozoicomonas atrinae,strain=WP70,1333660,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae
GCF_001647275.1,Rufibacter ruber,strain=CCM 8646,1783499,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter,Rufibacter ruber
GCF_001647285.1,Rufibacter roseus,strain=CCM 8621,1567108,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter,Rufibacter roseus
GCF_001647535.1,Acinetobacter sp. SFA,strain=SFA,1805633,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. SFA
GCF_001647545.1,Acinetobacter sp. SFB,strain=SFB,1805634,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. SFB
GCF_001647675.1,Acinetobacter sp. NCu2D-2,strain=NCu2D-2,1608473,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCu2D-2
GCF_001647695.1,Haemophilus ducreyi,strain=VAN2,730,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,[Haemophilus] ducreyi
GCF_001648155.1,Chryseobacterium glaciei,strain=IHBB 10212,1685010,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium glaciei
GCF_001648355.1,Eikenella longinqua,strain=NML02-A-017,1795827,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella sp. NML02-A-017
GCF_001648475.1,Eikenella halliae,strain=NML130454,1795832,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella sp. NML130454
GCF_001648595.1,Fluoribacter bozemanae,strain=ATCC 33217,447,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Fluoribacter,Fluoribacter bozemanae
GCF_001648605.1,Legionella oakridgensis,strain=ATCC 33761,29423,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella oakridgensis
GCF_001648615.1,Legionella feeleii,strain=ATCC 35072,453,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella feeleii
GCF_001648685.1,Fluoribacter gormanii,strain=ATCC 33297,464,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Fluoribacter,Fluoribacter gormanii
GCF_001648895.1,Methylovorus sp. MM2,strain=MM2,1848038,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylovorus,Methylovorus sp. MM2
GCF_001650025.1,Devosia elaeis,strain=S37,1770058,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia elaeis
GCF_001650405.1,Microbacterium sp. H83,strain=H83,1827324,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. H83
GCF_001650425.1,Pseudomonas oryzihabitans,strain=H72,47885,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas oryzihabitans
GCF_001650635.1,Magnetospirillum moscoviense,strain=BB-1,1437059,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum moscoviense
GCF_001650715.1,Magnetospirillum marisnigri,strain=SP-1,1285242,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum marisnigri
GCF_001650735.1,Sphingomonas sp. TDK1,strain=TDK1,453247,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. TDK1
GCF_001650805.1,Erythrobacter sp. EhN03,strain=EhN03,1849358,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp. EhN03
GCF_001650875.1,Sulfitobacter sp. EhC04,strain=EhC04,1849168,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,Sulfitobacter sp. EhC04
GCF_001652185.1,Acidithiobacillus ferrooxidans,strain=BY0502,920,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferrooxidans
GCF_001652315.1,Psychrobacter sp. SHUES1,strain=SHUES1,1849383,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. SHUES1
GCF_001652525.2,Leptospira borgpetersenii str. 4E,strain=4E,1141102,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira borgpetersenii
GCF_001652585.1,Thermosulfurimonas dismutans,strain=S95,999894,Bacteria,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermosulfurimonas,Thermosulfurimonas dismutans
GCF_001652725.1,Pedobacter psychrophilus,strain=CCM 8644,1826909,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter psychrophilus
GCF_001652875.1,Enterococcus thailandicus,strain=F0711D 46,417368,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus thailandicus
GCF_001652995.1,Micromonospora sp. NBRC 110037,strain=NBRC 110037,1621261,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. NBRC 110037
GCF_001653075.1,Planomonospora sphaerica,strain=JCM 9374,161355,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planomonospora,Planomonospora sphaerica
GCF_001653135.1,Pseudoalteromonas neustonica,strain=PAMC 28425,1840331,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas neustonica
GCF_001653195.1,Hydrogenibacillus schlegelii,strain=MA 48,1484,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Hydrogenibacillus,Hydrogenibacillus schlegelii
GCF_001653975.1,Chlamydia sp. 2742-308,strain=2742-308,1806891,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia sp. 2742-308
GCF_001654455.1,Niabella ginsenosidivorans,strain=BS26,1176587,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella,Niabella ginsenosidivorans
GCF_001654615.1,Lactobacillus aviarius,strain=UMNLAv11,1606,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus aviarius
GCF_001657475.1,Enteractinococcus helveticum,strain=UASWS1574,1837282,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Enteractinococcus,Enteractinococcus helveticum
GCF_001658005.1,Sphingobium sp. EP60837,strain=EP60837,1855519,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. EP60837
GCF_001658125.1,Cupriavidus gilardii,strain=JZ4,82541,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus gilardii
GCF_001659685.2,Labilibacter marinus,strain=Y11,1477105,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Labilibacter,Labilibacter marinus
GCF_001659725.1,Polynucleobacter wuianus,strain=QLW-P1FAT50C-4,1743168,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter wuianus
GCF_001660005.1,Borrelia hermsii HS1,strain=HS1,1867252,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia,Borrelia hermsii
GCF_001660485.1,Agromyces aureus,strain=AR33,453304,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces aureus
GCF_001660705.2,Saccharicrinis aurantiacus,strain=HQYD1,1849719,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Labilibacter,Labilibacter aurantiacus
GCF_001660815.1,Xanthomonas nasturtii,strain=WHRI 8853,1843581,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas nasturtii
GCF_001661675.2,Croceicoccus marinus,strain=E4A9,450378,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Croceicoccus marinus
GCF_001661915.1,Croceicoccus pelagius,strain=Ery9,1703341,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Croceicoccus pelagius
GCF_001661965.1,Croceicoccus mobilis,strain=Ery22,1703339,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Croceicoccus mobilis
GCF_001662485.1,Flavobacterium succinicans,strain=DD5b,29536,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium succinicans
GCF_001662775.1,Microbacterium arborescens,strain=ND21,33883,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium arborescens
GCF_001663155.1,Altererythrobacter ishigakiensis,strain=NBRC 107699,476157,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Altererythrobacter ishigakiensis
GCF_001663175.1,Porphyrobacter neustonensis,strain=DSM 9434,1112,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Porphyrobacter neustonensis
GCF_001663715.1,Lactobacillus backii,strain=TMW 1.1991,375175,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus backii
GCF_001663775.1,Arthrobacter sp. B6,strain=B6,1570137,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. B6
GCF_001665295.1,Mycobacterium sp. 1554424.7,strain=1554424.7,1834082,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 1554424.7
GCF_001667015.1,Mycobacterium sp. E3198,strain=E3198,1834143,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. E3198
GCF_001667185.1,Mycobacterium sp. 852002-50816 SCH5313054-b,strain=852002-50816_SCH5313054-b,1834092,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 852002-50816_SCH5313054-b
GCF_001669775.1,Rheinheimera sp. SA 1,strain=SA_1,1827365,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera sp. SA_1
GCF_001672295.1,Halodesulfovibrio spirochaetisodalis,strain=JC271,1560234,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Halodesulfovibrio,Halodesulfovibrio spirochaetisodalis
GCF_001673155.1,Mycobacterium sp. 1423905.2,strain=1423905.2,1856859,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 1423905.2
GCF_001673315.1,Mycobacterium asiaticum,strain=1245139.5,1790,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium asiaticum
GCF_001675355.1,Tepidimonas fonticaldi,strain=PL17,1101373,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Tepidimonas,Tepidimonas fonticaldi
GCF_001675715.1,Wolbachia endosymbiont of Nomada leucophthalma,strain=wNleu,1854758,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Nomada leucophthalma
GCF_006333845.1,Vibrio tasmaniensis,strain=LMG 20012,212663,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio tasmaniensis
GCF_001676655.1,Perlucidibaca aquatica,strain=BK296,1852776,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca,Perlucidibaca aquatica
GCF_001676705.1,Bordetella bronchialis,strain=AU3182,463025,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella bronchialis
GCF_001676725.1,Bordetella flabilis,strain=AU10664,463014,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella flabilis
GCF_001676785.2,Brachyspira hyodysenteriae ATCC 27164,strain=B-78,1266923,Bacteria,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae,Brachyspira,Brachyspira hyodysenteriae
GCF_001676875.1,Chromobacterium subtsugae,strain=PRAA4-1,251747,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium subtsugae
GCF_001677375.1,Helicobacter sp. CLO-3,strain=HMC1,211,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter sp. CLO-3
GCF_001678685.1,Bizionia sp. APA-3,strain=APA-3,1861784,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bizionia,Bizionia sp. APA-3
GCF_001678905.1,Dermabacter vaginalis,strain=AD1-86,1630135,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,Dermabacter vaginalis
GCF_001679225.1,Moraxella lacunata,strain=CCUG 57757A,477,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Moraxella lacunata
GCF_001679485.1,Haemophilus sp. CCUG 60358,strain=CCUG 60358,1859695,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus sp. CCUG 60358
GCF_001679725.1,Cryobacterium arcticum,strain=PAMC 27867,670052,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,Cryobacterium arcticum
GCF_001679925.1,Leisingera sp. JC1,strain=JC1,1855282,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,Leisingera sp. JC1
GCF_001681735.1,Epibacterium mobile,strain=NBRC102038,379347,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Epibacterium,Epibacterium mobile
GCF_001683315.1,Staphylococcus equorum,strain=KM1031,246432,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus equorum
GCF_001683335.1,Selenomonas sp. oral taxon 126,strain=W7667,712528,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 126
GCF_001684975.1,Chryseobacterium artocarpi,strain=UTM-3,1414727,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium artocarpi
GCF_001685225.1,Acidithiobacillus ferrivorans,strain=YL15,160808,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferrivorans
GCF_001685485.1,Formosa haliotis,strain=LMG 28520,1555194,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,Formosa haliotis
GCF_001686825.1,Mycobacterium malmoense,strain=E896,1780,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium malmoense
GCF_001686925.1,Flavobacterium piscis,strain=CCUG 60099,1114874,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium piscis
GCF_001831475.1,Flavobacterium crassostreae,strain=LPB0076,1763534,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium crassostreae
GCF_001687105.1,Yangia sp. CCB-MM3,strain=CCB-MM3,1792508,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yangia,Yangia sp. CCB-MM3
GCF_001687665.2,Planococcus donghaensis,strain=DSM 22276,414778,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus donghaensis
GCF_001689125.2,Blautia sp. YL58,strain=YL58,1796616,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. YL58
GCF_001693295.1,Synechococcus sp. PCC 8807,strain=PCC 8807,195248,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. PCC 8807
GCF_001693485.1,Bradyrhizobium sp. LMTR 3,strain=LMTR 3,189873,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. LMTR 3
GCF_001693615.1,Vibrio coralliilyticus,strain=58,190893,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio coralliilyticus
GCF_001695395.1,Arcobacter thereius LMG 24486,strain=LMG 24486,1032240,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Arcobacter thereius
GCF_001696545.1,Stappia indica,strain=EBBD 17.2,538381,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Stappia,Stappia indica
GCF_001698125.1,Pseudonocardia sp. HH130630-07,strain=HH130630-07,1690815,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. HH130630-07
GCF_001698165.1,Lactobacillus curvatus,strain=WiKim52,28038,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus curvatus
GCF_001698225.1,Gordonia terrae,strain=3612,2055,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
GCF_001699185.1,Sphingobium sp. Ndbn-10,strain=Ndbn-10,1667223,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. Ndbn-10
GCF_001700325.1,Caryophanon latum,strain=DSM 14151,33977,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Caryophanon,Caryophanon latum
GCF_001700515.1,Streptomyces lushanensis,strain=NRRL B-24994,1434255,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces lushanensis
GCF_001700985.1,Parageobacillus thermoglucosidasius,strain=Wild Type,1426,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Parageobacillus,Parageobacillus thermoglucosidasius
GCF_001701025.1,Lentzea guizhouensis,strain=DHS C013,1586287,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea guizhouensis
GCF_001702135.1,Lactobacillus lindneri,strain=TMW 1.481,53444,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus lindneri
GCF_001702155.1,Lactobacillus paracollinoides,strain=TMW 1.1979,240427,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paracollinoides
GCF_001703635.1,Hoeflea olei,strain=JC234,1480615,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Hoeflea,Hoeflea olei
GCF_001704255.1,Bordetella parapertussis,strain=H904,519,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella parapertussis
GCF_001704295.1,Bordetella sp. H567,strain=H567,1697043,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella sp. H567
GCF_001704385.2,Macellibacteroides sp. HH-ZS,strain=HH-ZS,1857568,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Macellibacteroides,Macellibacteroides sp. HH-ZS
GCF_001704635.1,Streptomyces sparsogenes,strain=ATCC 25498,67365,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sparsogenes
GCF_001705035.1,Curtobacterium sp. UCD-KPL2560,strain=UCD-KPL2560,1885315,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium sp. UCD-KPL2560
GCF_003333315.1,Acidiferrobacter thiooxydans,strain=m-1,163359,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Acidiferrobacter,Acidiferrobacter thiooxydans
GCF_001705845.1,Pseudomonas sp. BIOMIG1BDMA,strain=BIOMIG1BDMA,1758177,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. BIOMIG1BDMA
GCF_001707755.1,Acinetobacter celticus,strain=ANC 4603,1891224,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter celticus
GCF_001707925.1,Rickettsia sp. wb,strain=wb,1851512,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia sp. wb
GCF_001708185.1,Lysinibacillus xylanilyticus,strain=SR-86,582475,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Lysinibacillus xylanilyticus
GCF_001708305.1,Streptococcus himalayensis,strain=HTS2,1888195,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus himalayensis
GCF_001712755.1,Bacillus luciferensis,strain=CH01,178774,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus luciferensis
GCF_001713455.1,Bosea sp. RAC05,strain=RAC05,1842539,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea sp. RAC05
GCF_001713475.1,Agrobacterium sp. RAC06,strain=RAC06,1842536,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium sp. RAC06
GCF_001714725.1,Acidovorax sp. RAC01,strain=RAC01,1842533,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. RAC01
GCF_001715535.1,Spiroplasma helicoides,strain=TABS-2,216938,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma helicoides
GCF_001715655.1,Brochothrix thermosphacta DSM 20171 = FSL F6-1036,strain=DSM 20171,1121126,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Brochothrix,Brochothrix thermosphacta
GCF_001717585.1,Selenomonas sp. oral taxon 920,strain=W5150,1884263,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 920
GCF_001718535.1,Burkholderia seminalis,strain=FL-5-4-10-S1-D7,488731,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia seminalis
GCF_001718555.1,Burkholderia metallica,strain=FL-6-5-30-S1-D7,488729,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia metallica
GCF_001718695.1,Burkholderia ubonensis,strain=MSMB0783,101571,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia ubonensis
GCF_001718795.1,Burkholderia latens,strain=AU17928,488446,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia latens
GCF_001720585.1,Rhodobacter johrii,strain=JA192,445629,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Rhodobacter johrii
GCF_001721285.1,Pandoraea sp. ISTKB,strain=ISTKB,1586708,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea sp. ISTKB
GCF_001721295.1,Sphingomonas turrisvirgatae,strain=MCT13,1888892,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas turrisvirgatae
GCF_001721645.1,Pedobacter steynii,strain=DX4,430522,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter steynii
GCF_001721685.1,Bacillus beveridgei,strain=MLTeJB,632773,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus beveridgei
GCF_001722485.1,Cellulosimicrobium cellulans,strain=JZ5,1710,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,Cellulosimicrobium cellulans
GCF_001729305.1,Burkholderia sp. A2,strain=A2,236253,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. A2
GCF_001730285.1,Enterococcus ureasiticus,strain=DSM 23328,903984,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus ureasiticus
GCF_001730295.1,Enterococcus plantarum,strain=LMG 26214,1077675,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus plantarum
GCF_001730305.1,Enterococcus termitis,strain=LMG 8895,332950,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus termitis
GCF_001730315.1,Enterococcus ureilyticus,strain=LMG 26676,1131292,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus ureilyticus
